,pct,chemical,chemical_code,total_items,total_tabs_caps,ltc_stablish
14101,NV6,Perindopril Erbumine,0205051M0,4.0,120.0,1.0
14102,RM1,Perindopril Erbumine,0205051M0,3.0,114.0,1.0
14103,RL4,Perindopril Erbumine,0205051M0,4.0,112.0,1.0
14104,R1F,Perindopril Erbumine,0205051M0,3.0,112.0,1.0
14105,NQ7,Perindopril Erbumine,0205051M0,5.0,95.0,1.0
14106,NWX,Perindopril Erbumine,0205051M0,2.0,90.0,1.0
14107,RTD,Perindopril Erbumine,0205051M0,3.0,90.0,1.0
14108,NBF,Perindopril Erbumine,0205051M0,2.0,84.0,1.0
14109,RJC,Perindopril Erbumine,0205051M0,3.0,84.0,1.0
14110,RX6,Perindopril Erbumine,0205051M0,6.0,76.0,1.0
14111,NKB,Perindopril Erbumine,0205051M0,9.0,75.0,1.0
14112,RJ8,Perindopril Erbumine,0205051M0,1.0,60.0,1.0
14113,NVE,Perindopril Erbumine,0205051M0,13.0,60.0,1.0
14114,NW0,Perindopril Erbumine,0205051M0,12.0,58.0,1.0
14115,NDL,Perindopril Erbumine,0205051M0,2.0,58.0,1.0
14116,RXG,Perindopril Erbumine,0205051M0,1.0,56.0,1.0
14117,RRU,Perindopril Erbumine,0205051M0,3.0,44.0,1.0
14118,NR5,Perindopril Erbumine,0205051M0,2.0,42.0,1.0
14119,RH8,Perindopril Erbumine,0205051M0,2.0,42.0,1.0
14120,NLO,Perindopril Erbumine,0205051M0,2.0,37.0,1.0
14121,RTK,Perindopril Erbumine,0205051M0,2.0,37.0,1.0
14122,NQH,Perindopril Erbumine,0205051M0,1.0,30.0,1.0
14123,NMS,Perindopril Erbumine,0205051M0,1.0,30.0,1.0
14124,AXT,Perindopril Erbumine,0205051M0,1.0,30.0,1.0
14125,313,Perindopril Erbumine,0205051M0,1.0,30.0,1.0
14126,RY8,Perindopril Erbumine,0205051M0,1.0,28.0,1.0
14127,RWX,Perindopril Erbumine,0205051M0,4.0,28.0,1.0
14128,AXG,Perindopril Erbumine,0205051M0,2.0,28.0,1.0
14129,14G,Perindopril Erbumine,0205051M0,1.0,28.0,1.0
14130,RA9,Perindopril Erbumine,0205051M0,1.0,28.0,1.0
14131,RTQ,Perindopril Erbumine,0205051M0,1.0,28.0,1.0
14132,RN3,Perindopril Erbumine,0205051M0,1.0,28.0,1.0
14133,RGQ,Perindopril Erbumine,0205051M0,1.0,28.0,1.0
14134,NDA,Perindopril Erbumine,0205051M0,1.0,28.0,1.0
14135,RY7,Perindopril Erbumine,0205051M0,2.0,17.0,1.0
14136,RXA,Perindopril Erbumine,0205051M0,1.0,14.0,1.0
14137,AD9,Perindopril Erbumine,0205051M0,1.0,14.0,1.0
14138,RY6,Perindopril Erbumine,0205051M0,1.0,14.0,1.0
14139,RHA,Perindopril Erbumine,0205051M0,1.0,14.0,1.0
14140,14A,Perindopril Erbumine,0205051M0,1.0,7.0,1.0
14141,15N,Lamotrigine,0408010H0,67912.0,3922414.0,1.0
14142,15M,Lamotrigine,0408010H0,54195.0,3452945.0,1.0
14143,15E,Lamotrigine,0408010H0,47534.0,3285843.0,1.0
14144,15C,Lamotrigine,0408010H0,55099.0,2859630.0,1.0
14145,06H,Lamotrigine,0408010H0,48010.0,2583778.0,1.0
14146,11J,Lamotrigine,0408010H0,38523.0,2407858.0,1.0
14147,10Q,Lamotrigine,0408010H0,36172.0,2080757.0,1.0
14148,11N,Lamotrigine,0408010H0,33557.0,2034090.0,1.0
14149,11X,Lamotrigine,0408010H0,29339.0,1990269.0,1.0
14150,14L,Lamotrigine,0408010H0,42336.0,1975943.0,1.0
14151,03N,Lamotrigine,0408010H0,35474.0,1851224.0,1.0
14152,11A,Lamotrigine,0408010H0,26171.0,1849472.0,1.0
14153,99A,Lamotrigine,0408010H0,33351.0,1809044.0,1.0
14154,15F,Lamotrigine,0408010H0,34205.0,1791573.0,1.0
14155,11M,Lamotrigine,0408010H0,34340.0,1790765.0,1.0
14156,04G,Lamotrigine,0408010H0,33553.0,1750514.0,1.0
14157,13T,Lamotrigine,0408010H0,42475.0,1691868.0,1.0
14158,06N,Lamotrigine,0408010H0,26770.0,1666896.0,1.0
14159,99N,Lamotrigine,0408010H0,26967.0,1638472.0,1.0
14160,99J,Lamotrigine,0408010H0,31099.0,1620966.0,1.0
14161,09G,Lamotrigine,0408010H0,27607.0,1581872.0,1.0
14162,14Y,Lamotrigine,0408010H0,22300.0,1414351.0,1.0
14163,06K,Lamotrigine,0408010H0,26424.0,1389007.0,1.0
14164,06Q,Lamotrigine,0408010H0,25313.0,1336101.0,1.0
14165,03F,Lamotrigine,0408010H0,26940.0,1331262.0,1.0
14166,06F,Lamotrigine,0408010H0,20993.0,1329407.0,1.0
14167,00D,Lamotrigine,0408010H0,30915.0,1264242.0,1.0
14168,15A,Lamotrigine,0408010H0,18327.0,1253616.0,1.0
14169,02Y,Lamotrigine,0408010H0,19827.0,1245026.0,1.0
14170,06T,Lamotrigine,0408010H0,24200.0,1229958.0,1.0
14171,01K,Lamotrigine,0408010H0,22883.0,1226515.0,1.0
14172,04V,Lamotrigine,0408010H0,21530.0,1219835.0,1.0
14173,06L,Lamotrigine,0408010H0,18495.0,1203970.0,1.0
14174,02H,Lamotrigine,0408010H0,17443.0,1191127.0,1.0
14175,00M,Lamotrigine,0408010H0,24402.0,1185757.0,1.0
14176,01H,Lamotrigine,0408010H0,22999.0,1182034.0,1.0
14177,05W,Lamotrigine,0408010H0,18974.0,1154608.0,1.0
14178,00P,Lamotrigine,0408010H0,28764.0,1141146.0,1.0
14179,02X,Lamotrigine,0408010H0,18492.0,1131054.0,1.0
14180,05L,Lamotrigine,0408010H0,17049.0,1128622.0,1.0
14181,05N,Lamotrigine,0408010H0,16869.0,1118796.0,1.0
14182,01A,Lamotrigine,0408010H0,17661.0,1114340.0,1.0
14183,05A,Lamotrigine,0408010H0,18784.0,1111566.0,1.0
14184,00L,Lamotrigine,0408010H0,24232.0,1108035.0,1.0
14185,03R,Lamotrigine,0408010H0,16875.0,1105689.0,1.0
14186,04K,Lamotrigine,0408010H0,15244.0,1067654.0,1.0
14187,00K,Lamotrigine,0408010H0,18526.0,1013297.0,1.0
14188,10X,Lamotrigine,0408010H0,13239.0,994133.0,1.0
14189,12F,Lamotrigine,0408010H0,16769.0,980270.0,1.0
14190,09D,Lamotrigine,0408010H0,19360.0,973818.0,1.0
14191,02R,Lamotrigine,0408010H0,16922.0,962310.0,1.0
14192,09W,Lamotrigine,0408010H0,16101.0,952879.0,1.0
14193,04C,Lamotrigine,0408010H0,15964.0,952185.0,1.0
14194,01W,Lamotrigine,0408010H0,15732.0,951648.0,1.0
14195,09Y,Lamotrigine,0408010H0,11578.0,929793.0,1.0
14196,07V,Lamotrigine,0408010H0,15646.0,901820.0,1.0
14197,00Y,Lamotrigine,0408010H0,15490.0,894062.0,1.0
14198,05C,Lamotrigine,0408010H0,12546.0,890825.0,1.0
14199,07Q,Lamotrigine,0408010H0,11102.0,887973.0,1.0
14200,06M,Lamotrigine,0408010H0,16722.0,886386.0,1.0
14201,01G,Lamotrigine,0408010H0,19876.0,881670.0,1.0
14202,03L,Lamotrigine,0408010H0,14118.0,881155.0,1.0
14203,00T,Lamotrigine,0408010H0,16510.0,879069.0,1.0
14204,15D,Lamotrigine,0408010H0,14554.0,869202.0,1.0
14205,03W,Lamotrigine,0408010H0,14623.0,862236.0,1.0
14206,02T,Lamotrigine,0408010H0,16083.0,849560.0,1.0
14207,08X,Lamotrigine,0408010H0,16305.0,843788.0,1.0
14208,99H,Lamotrigine,0408010H0,11323.0,843082.0,1.0
14209,10A,Lamotrigine,0408010H0,11761.0,833864.0,1.0
14210,06A,Lamotrigine,0408010H0,15455.0,828822.0,1.0
14211,10V,Lamotrigine,0408010H0,12480.0,824219.0,1.0
14212,00J,Lamotrigine,0408010H0,21324.0,822550.0,1.0
14213,07M,Lamotrigine,0408010H0,14017.0,820371.0,1.0
14214,01D,Lamotrigine,0408010H0,13330.0,815728.0,1.0
14215,03Q,Lamotrigine,0408010H0,12047.0,811487.0,1.0
14216,05G,Lamotrigine,0408010H0,12483.0,794043.0,1.0
14217,01C,Lamotrigine,0408010H0,14928.0,792067.0,1.0
14218,09X,Lamotrigine,0408010H0,11403.0,789832.0,1.0
14219,01E,Lamotrigine,0408010H0,14324.0,784721.0,1.0
14220,03T,Lamotrigine,0408010H0,16445.0,781052.0,1.0
14221,02F,Lamotrigine,0408010H0,12715.0,774856.0,1.0
14222,01Y,Lamotrigine,0408010H0,13523.0,772965.0,1.0
14223,07W,Lamotrigine,0408010H0,15646.0,768412.0,1.0
14224,05Q,Lamotrigine,0408010H0,13611.0,757506.0,1.0
14225,03A,Lamotrigine,0408010H0,15043.0,750730.0,1.0
14226,10K,Lamotrigine,0408010H0,10896.0,750501.0,1.0
14227,02E,Lamotrigine,0408010H0,10852.0,750131.0,1.0
14228,99C,Lamotrigine,0408010H0,18808.0,747934.0,1.0
14229,06W,Lamotrigine,0408010H0,15224.0,723451.0,1.0
14230,05R,Lamotrigine,0408010H0,12127.0,722837.0,1.0
14231,02A,Lamotrigine,0408010H0,14067.0,720224.0,1.0
14232,09E,Lamotrigine,0408010H0,10299.0,708356.0,1.0
14233,12D,Lamotrigine,0408010H0,14578.0,703060.0,1.0
14234,08K,Lamotrigine,0408010H0,13903.0,699234.0,1.0
14235,05T,Lamotrigine,0408010H0,13158.0,698874.0,1.0
14236,99E,Lamotrigine,0408010H0,9998.0,697107.0,1.0
14237,10J,Lamotrigine,0408010H0,11989.0,695589.0,1.0
14238,04E,Lamotrigine,0408010H0,11687.0,691476.0,1.0
14239,08L,Lamotrigine,0408010H0,8936.0,688121.0,1.0
14240,09N,Lamotrigine,0408010H0,9787.0,686431.0,1.0
14241,04D,Lamotrigine,0408010H0,13613.0,684816.0,1.0
14242,10R,Lamotrigine,0408010H0,11053.0,680990.0,1.0
14243,00V,Lamotrigine,0408010H0,10675.0,679667.0,1.0
14244,09J,Lamotrigine,0408010H0,12782.0,673352.0,1.0
14245,03H,Lamotrigine,0408010H0,12080.0,668819.0,1.0
14246,07K,Lamotrigine,0408010H0,12383.0,665692.0,1.0
14247,05Y,Lamotrigine,0408010H0,10854.0,663852.0,1.0
14248,00R,Lamotrigine,0408010H0,12970.0,660184.0,1.0
14249,07P,Lamotrigine,0408010H0,11332.0,653757.0,1.0
14250,07X,Lamotrigine,0408010H0,10935.0,649119.0,1.0
14251,07H,Lamotrigine,0408010H0,11234.0,644599.0,1.0
14252,01X,Lamotrigine,0408010H0,10490.0,641204.0,1.0
14253,08Q,Lamotrigine,0408010H0,12761.0,631526.0,1.0
14254,00X,Lamotrigine,0408010H0,9603.0,629439.0,1.0
14255,01J,Lamotrigine,0408010H0,10324.0,626903.0,1.0
14256,02P,Lamotrigine,0408010H0,14040.0,624172.0,1.0
14257,04F,Lamotrigine,0408010H0,9308.0,620461.0,1.0
14258,03K,Lamotrigine,0408010H0,11397.0,613034.0,1.0
14259,10L,Lamotrigine,0408010H0,10596.0,613025.0,1.0
14260,05V,Lamotrigine,0408010H0,9820.0,606585.0,1.0
14261,05H,Lamotrigine,0408010H0,10702.0,606435.0,1.0
14262,06Y,Lamotrigine,0408010H0,12005.0,605019.0,1.0
14263,08G,Lamotrigine,0408010H0,11078.0,601339.0,1.0
14264,05X,Lamotrigine,0408010H0,9360.0,599399.0,1.0
14265,01T,Lamotrigine,0408010H0,10090.0,592326.0,1.0
14266,09F,Lamotrigine,0408010H0,10033.0,590702.0,1.0
14267,08D,Lamotrigine,0408010H0,10221.0,589171.0,1.0
14268,02M,Lamotrigine,0408010H0,11440.0,587525.0,1.0
14269,07J,Lamotrigine,0408010H0,12126.0,585071.0,1.0
14270,11E,Lamotrigine,0408010H0,11984.0,580318.0,1.0
14271,08V,Lamotrigine,0408010H0,11875.0,579598.0,1.0
14272,07Y,Lamotrigine,0408010H0,11627.0,578870.0,1.0
14273,07R,Lamotrigine,0408010H0,9033.0,576060.0,1.0
14274,09P,Lamotrigine,0408010H0,10166.0,573533.0,1.0
14275,08W,Lamotrigine,0408010H0,8303.0,571318.0,1.0
14276,06V,Lamotrigine,0408010H0,12317.0,570376.0,1.0
14277,99M,Lamotrigine,0408010H0,8577.0,569121.0,1.0
14278,08A,Lamotrigine,0408010H0,10775.0,567905.0,1.0
14279,00N,Lamotrigine,0408010H0,13163.0,562295.0,1.0
14280,08F,Lamotrigine,0408010H0,7967.0,558558.0,1.0
14281,08M,Lamotrigine,0408010H0,11599.0,557487.0,1.0
14282,08T,Lamotrigine,0408010H0,12503.0,547274.0,1.0
14283,01R,Lamotrigine,0408010H0,8405.0,547003.0,1.0
14284,09L,Lamotrigine,0408010H0,7399.0,546509.0,1.0
14285,08H,Lamotrigine,0408010H0,7946.0,542425.0,1.0
14286,05F,Lamotrigine,0408010H0,9794.0,537489.0,1.0
14287,08N,Lamotrigine,0408010H0,8248.0,535031.0,1.0
14288,04L,Lamotrigine,0408010H0,7154.0,532855.0,1.0
14289,04Y,Lamotrigine,0408010H0,8127.0,530899.0,1.0
14290,99G,Lamotrigine,0408010H0,7635.0,520247.0,1.0
14291,10E,Lamotrigine,0408010H0,8596.0,516292.0,1.0
14292,07T,Lamotrigine,0408010H0,6639.0,515139.0,1.0
14293,07N,Lamotrigine,0408010H0,10243.0,506769.0,1.0
14294,99K,Lamotrigine,0408010H0,9020.0,501265.0,1.0
14295,09C,Lamotrigine,0408010H0,7452.0,487683.0,1.0
14296,03J,Lamotrigine,0408010H0,8527.0,485963.0,1.0
14297,06P,Lamotrigine,0408010H0,6271.0,474317.0,1.0
14298,08C,Lamotrigine,0408010H0,9249.0,469316.0,1.0
14299,02Q,Lamotrigine,0408010H0,7574.0,468432.0,1.0
14300,08J,Lamotrigine,0408010H0,9619.0,462094.0,1.0
14301,99F,Lamotrigine,0408010H0,6845.0,460333.0,1.0
14302,04H,Lamotrigine,0408010H0,7084.0,460307.0,1.0
14303,08E,Lamotrigine,0408010H0,7031.0,457665.0,1.0
14304,08P,Lamotrigine,0408010H0,9887.0,454921.0,1.0
14305,01F,Lamotrigine,0408010H0,6818.0,448586.0,1.0
14306,08R,Lamotrigine,0408010H0,8308.0,447820.0,1.0
14307,02N,Lamotrigine,0408010H0,6981.0,442522.0,1.0
14308,08Y,Lamotrigine,0408010H0,7108.0,431119.0,1.0
14309,07G,Lamotrigine,0408010H0,6735.0,423260.0,1.0
14310,00Q,Lamotrigine,0408010H0,6624.0,416652.0,1.0
14311,05D,Lamotrigine,0408010H0,6163.0,404912.0,1.0
14312,05J,Lamotrigine,0408010H0,5311.0,404736.0,1.0
14313,04N,Lamotrigine,0408010H0,6160.0,402285.0,1.0
14314,99D,Lamotrigine,0408010H0,8590.0,397993.0,1.0
14315,03D,Lamotrigine,0408010H0,6186.0,390600.0,1.0
14316,00C,Lamotrigine,0408010H0,10352.0,389629.0,1.0
14317,04Q,Lamotrigine,0408010H0,7418.0,379009.0,1.0
14318,01V,Lamotrigine,0408010H0,6462.0,375536.0,1.0
14319,03M,Lamotrigine,0408010H0,6706.0,365722.0,1.0
14320,06D,Lamotrigine,0408010H0,4715.0,365694.0,1.0
14321,04M,Lamotrigine,0408010H0,4657.0,363710.0,1.0
14322,07L,Lamotrigine,0408010H0,7006.0,357546.0,1.0
14323,09H,Lamotrigine,0408010H0,5572.0,356697.0,1.0
14324,10D,Lamotrigine,0408010H0,5130.0,352719.0,1.0
14325,09A,Lamotrigine,0408010H0,6140.0,348816.0,1.0
14326,02D,Lamotrigine,0408010H0,6539.0,331492.0,1.0
14327,02G,Lamotrigine,0408010H0,5215.0,326002.0,1.0
14328,02W,Lamotrigine,0408010H0,5098.0,286208.0,1.0
14329,03E,Lamotrigine,0408010H0,3948.0,265325.0,1.0
14330,03V,Lamotrigine,0408010H0,3937.0,218490.0,1.0
14331,10C,Lamotrigine,0408010H0,3064.0,206753.0,1.0
14332,RYG,Lamotrigine,0408010H0,394.0,18171.0,1.0
14333,112,Lamotrigine,0408010H0,481.0,9617.0,1.0
14334,AT0,Lamotrigine,0408010H0,120.0,9590.0,1.0
14335,RTQ,Lamotrigine,0408010H0,228.0,8653.0,1.0
14336,RXE,Lamotrigine,0408010H0,132.0,5195.0,1.0
14337,RY4,Lamotrigine,0408010H0,35.0,4958.0,1.0
14338,NR5,Lamotrigine,0408010H0,126.0,4429.0,1.0
14339,RQ3,Lamotrigine,0408010H0,86.0,3990.0,1.0
14340,RLY,Lamotrigine,0408010H0,83.0,3879.0,1.0
14341,NV6,Lamotrigine,0408010H0,112.0,3094.0,1.0
14342,R1A,Lamotrigine,0408010H0,69.0,2657.0,1.0
14343,RGR,Lamotrigine,0408010H0,37.0,2102.0,1.0
14344,RTF,Lamotrigine,0408010H0,23.0,1778.0,1.0
14345,RRF,Lamotrigine,0408010H0,20.0,1711.0,1.0
14346,RTV,Lamotrigine,0408010H0,59.0,1471.0,1.0
14347,107,Lamotrigine,0408010H0,27.0,1380.0,1.0
14348,NTP,Lamotrigine,0408010H0,90.0,922.0,1.0
14349,NVE,Lamotrigine,0408010H0,67.0,790.0,1.0
14350,RY6,Lamotrigine,0408010H0,8.0,680.0,1.0
14351,RYW,Lamotrigine,0408010H0,12.0,642.0,1.0
14352,RL4,Lamotrigine,0408010H0,14.0,609.0,1.0
14353,NW0,Lamotrigine,0408010H0,34.0,597.0,1.0
14354,RGQ,Lamotrigine,0408010H0,4.0,576.0,1.0
14355,RWX,Lamotrigine,0408010H0,21.0,484.0,1.0
14356,RNU,Lamotrigine,0408010H0,28.0,465.0,1.0
14357,RA9,Lamotrigine,0408010H0,10.0,434.0,1.0
14358,NKB,Lamotrigine,0408010H0,42.0,433.0,1.0
14359,NNF,Lamotrigine,0408010H0,6.0,420.0,1.0
14360,14F,Lamotrigine,0408010H0,9.0,386.0,1.0
14361,NQ7,Lamotrigine,0408010H0,17.0,371.0,1.0
14362,RX6,Lamotrigine,0408010H0,37.0,310.0,1.0
14363,RY2,Lamotrigine,0408010H0,16.0,228.0,1.0
14364,RRU,Lamotrigine,0408010H0,22.0,228.0,1.0
14365,RY5,Lamotrigine,0408010H0,10.0,227.0,1.0
14366,RFR,Lamotrigine,0408010H0,5.0,224.0,1.0
14367,NI3,Lamotrigine,0408010H0,2.0,224.0,1.0
14368,AE8,Lamotrigine,0408010H0,8.0,203.0,1.0
14369,RYF,Lamotrigine,0408010H0,10.0,188.0,1.0
14370,RHA,Lamotrigine,0408010H0,6.0,182.0,1.0
14371,RV3,Lamotrigine,0408010H0,3.0,175.0,1.0
14372,AC0,Lamotrigine,0408010H0,24.0,174.0,1.0
14373,NBF,Lamotrigine,0408010H0,4.0,170.0,1.0
14374,NLX,Lamotrigine,0408010H0,2.0,168.0,1.0
14375,RY7,Lamotrigine,0408010H0,10.0,134.0,1.0
14376,RJ1,Lamotrigine,0408010H0,6.0,126.0,1.0
14377,NDL,Lamotrigine,0408010H0,3.0,126.0,1.0
14378,212,Lamotrigine,0408010H0,1.0,112.0,1.0
14379,NDA,Lamotrigine,0408010H0,1.0,112.0,1.0
14380,RXA,Lamotrigine,0408010H0,9.0,110.0,1.0
14381,14K,Lamotrigine,0408010H0,4.0,104.0,1.0
14382,RH8,Lamotrigine,0408010H0,3.0,88.0,1.0
14383,R0B,Lamotrigine,0408010H0,4.0,84.0,1.0
14384,DAY,Lamotrigine,0408010H0,2.0,84.0,1.0
14385,AD9,Lamotrigine,0408010H0,6.0,78.0,1.0
14386,RQX,Lamotrigine,0408010H0,3.0,77.0,1.0
14387,NLO,Lamotrigine,0408010H0,6.0,77.0,1.0
14388,RCD,Lamotrigine,0408010H0,4.0,72.0,1.0
14389,R1F,Lamotrigine,0408010H0,9.0,65.0,1.0
14390,DR3,Lamotrigine,0408010H0,1.0,56.0,1.0
14391,NR3,Lamotrigine,0408010H0,1.0,56.0,1.0
14392,NTV,Lamotrigine,0408010H0,2.0,56.0,1.0
14393,720,Lamotrigine,0408010H0,1.0,56.0,1.0
14394,NV1,Lamotrigine,0408010H0,1.0,56.0,1.0
14395,13V,Lamotrigine,0408010H0,3.0,49.0,1.0
14396,NQL,Lamotrigine,0408010H0,2.0,42.0,1.0
14397,14A,Lamotrigine,0408010H0,5.0,39.0,1.0
14398,AXT,Lamotrigine,0408010H0,2.0,35.0,1.0
14399,14E,Lamotrigine,0408010H0,2.0,28.0,1.0
14400,RYX,Lamotrigine,0408010H0,1.0,14.0,1.0
14401,NNC,Lamotrigine,0408010H0,1.0,14.0,1.0
14402,704,Lamotrigine,0408010H0,1.0,14.0,1.0
14403,R1J,Lamotrigine,0408010H0,1.0,10.0,1.0
14404,RXK,Lamotrigine,0408010H0,1.0,7.0,1.0
14405,15N,Indapamide,0202010P0,109464.0,3882200.0,1.0
14406,15E,Indapamide,0202010P0,89091.0,3790039.0,1.0
14407,15C,Indapamide,0202010P0,90067.0,3397906.0,1.0
14408,15F,Indapamide,0202010P0,66436.0,2416686.0,1.0
14409,04G,Indapamide,0202010P0,80821.0,2238274.0,1.0
14410,11J,Indapamide,0202010P0,54614.0,2054190.0,1.0
14411,06H,Indapamide,0202010P0,66798.0,2012352.0,1.0
14412,11M,Indapamide,0202010P0,53907.0,1877668.0,1.0
14413,02R,Indapamide,0202010P0,52346.0,1835147.0,1.0
14414,09G,Indapamide,0202010P0,47040.0,1821395.0,1.0
14415,99J,Indapamide,0202010P0,56426.0,1739363.0,1.0
14416,06K,Indapamide,0202010P0,56985.0,1718214.0,1.0
14417,10Q,Indapamide,0202010P0,48454.0,1700878.0,1.0
14418,11A,Indapamide,0202010P0,40278.0,1674171.0,1.0
14419,06N,Indapamide,0202010P0,41338.0,1650372.0,1.0
14420,11N,Indapamide,0202010P0,52155.0,1646346.0,1.0
14421,06F,Indapamide,0202010P0,47563.0,1638553.0,1.0
14422,11X,Indapamide,0202010P0,43348.0,1631523.0,1.0
14423,05A,Indapamide,0202010P0,51324.0,1626303.0,1.0
14424,06T,Indapamide,0202010P0,56119.0,1622878.0,1.0
14425,15A,Indapamide,0202010P0,44373.0,1595767.0,1.0
14426,14Y,Indapamide,0202010P0,41232.0,1518271.0,1.0
14427,07V,Indapamide,0202010P0,35361.0,1513754.0,1.0
14428,05L,Indapamide,0202010P0,39298.0,1483887.0,1.0
14429,99A,Indapamide,0202010P0,40895.0,1375500.0,1.0
14430,07M,Indapamide,0202010P0,31688.0,1325873.0,1.0
14431,99N,Indapamide,0202010P0,36652.0,1320144.0,1.0
14432,06L,Indapamide,0202010P0,38178.0,1286036.0,1.0
14433,06Q,Indapamide,0202010P0,42369.0,1267965.0,1.0
14434,03N,Indapamide,0202010P0,40987.0,1257270.0,1.0
14435,08M,Indapamide,0202010P0,47024.0,1251152.0,1.0
14436,14L,Indapamide,0202010P0,38294.0,1250511.0,1.0
14437,08K,Indapamide,0202010P0,38289.0,1221535.0,1.0
14438,07P,Indapamide,0202010P0,31978.0,1210948.0,1.0
14439,07X,Indapamide,0202010P0,34586.0,1202956.0,1.0
14440,05T,Indapamide,0202010P0,36965.0,1188900.0,1.0
14441,05W,Indapamide,0202010P0,35270.0,1150800.0,1.0
14442,05N,Indapamide,0202010P0,31619.0,1148658.0,1.0
14443,15M,Indapamide,0202010P0,29701.0,1139971.0,1.0
14444,09Y,Indapamide,0202010P0,23421.0,1131037.0,1.0
14445,03R,Indapamide,0202010P0,31472.0,1130760.0,1.0
14446,09J,Indapamide,0202010P0,28281.0,1097801.0,1.0
14447,07H,Indapamide,0202010P0,34843.0,1087663.0,1.0
14448,04V,Indapamide,0202010P0,34190.0,1073163.0,1.0
14449,01A,Indapamide,0202010P0,33080.0,1070356.0,1.0
14450,08W,Indapamide,0202010P0,23943.0,1063130.0,1.0
14451,05C,Indapamide,0202010P0,21920.0,1040971.0,1.0
14452,00M,Indapamide,0202010P0,33171.0,1038508.0,1.0
14453,10A,Indapamide,0202010P0,24008.0,1026480.0,1.0
14454,15D,Indapamide,0202010P0,25116.0,1025355.0,1.0
14455,07W,Indapamide,0202010P0,28575.0,1007935.0,1.0
14456,05R,Indapamide,0202010P0,31962.0,1007353.0,1.0
14457,02Y,Indapamide,0202010P0,33567.0,1007195.0,1.0
14458,09F,Indapamide,0202010P0,24755.0,969126.0,1.0
14459,99E,Indapamide,0202010P0,22387.0,958661.0,1.0
14460,07N,Indapamide,0202010P0,22527.0,957230.0,1.0
14461,08Q,Indapamide,0202010P0,26533.0,951485.0,1.0
14462,03W,Indapamide,0202010P0,26787.0,949252.0,1.0
14463,07Q,Indapamide,0202010P0,18597.0,942669.0,1.0
14464,09P,Indapamide,0202010P0,27091.0,942545.0,1.0
14465,03T,Indapamide,0202010P0,33480.0,938788.0,1.0
14466,05H,Indapamide,0202010P0,32906.0,934055.0,1.0
14467,07K,Indapamide,0202010P0,32218.0,928295.0,1.0
14468,08D,Indapamide,0202010P0,29128.0,918251.0,1.0
14469,05Y,Indapamide,0202010P0,19989.0,912858.0,1.0
14470,00K,Indapamide,0202010P0,26494.0,906120.0,1.0
14471,03Q,Indapamide,0202010P0,27978.0,900273.0,1.0
14472,08L,Indapamide,0202010P0,17736.0,898282.0,1.0
14473,04K,Indapamide,0202010P0,24093.0,897914.0,1.0
14474,99G,Indapamide,0202010P0,19631.0,889255.0,1.0
14475,04C,Indapamide,0202010P0,27738.0,883360.0,1.0
14476,09W,Indapamide,0202010P0,23391.0,883341.0,1.0
14477,00D,Indapamide,0202010P0,31590.0,877480.0,1.0
14478,03L,Indapamide,0202010P0,28588.0,872395.0,1.0
14479,01W,Indapamide,0202010P0,24900.0,859282.0,1.0
14480,99H,Indapamide,0202010P0,18409.0,851012.0,1.0
14481,10V,Indapamide,0202010P0,19474.0,839466.0,1.0
14482,08A,Indapamide,0202010P0,19767.0,831385.0,1.0
14483,06A,Indapamide,0202010P0,22513.0,829755.0,1.0
14484,03A,Indapamide,0202010P0,21765.0,823900.0,1.0
14485,99F,Indapamide,0202010P0,18729.0,814967.0,1.0
14486,13T,Indapamide,0202010P0,26938.0,811011.0,1.0
14487,00P,Indapamide,0202010P0,28508.0,810992.0,1.0
14488,08G,Indapamide,0202010P0,22444.0,808636.0,1.0
14489,02X,Indapamide,0202010P0,26245.0,806028.0,1.0
14490,08N,Indapamide,0202010P0,19692.0,798206.0,1.0
14491,99K,Indapamide,0202010P0,20739.0,778304.0,1.0
14492,05G,Indapamide,0202010P0,23312.0,776772.0,1.0
14493,09E,Indapamide,0202010P0,19166.0,776750.0,1.0
14494,02F,Indapamide,0202010P0,21380.0,776732.0,1.0
14495,12F,Indapamide,0202010P0,21415.0,775536.0,1.0
14496,08X,Indapamide,0202010P0,26998.0,775290.0,1.0
14497,08E,Indapamide,0202010P0,20333.0,769601.0,1.0
14498,02H,Indapamide,0202010P0,19500.0,765393.0,1.0
14499,09N,Indapamide,0202010P0,18358.0,764659.0,1.0
14500,01K,Indapamide,0202010P0,23313.0,758852.0,1.0
14501,01Y,Indapamide,0202010P0,20102.0,755608.0,1.0
14502,02T,Indapamide,0202010P0,21617.0,752181.0,1.0
14503,08F,Indapamide,0202010P0,18244.0,751410.0,1.0
14504,04F,Indapamide,0202010P0,15469.0,742004.0,1.0
14505,07T,Indapamide,0202010P0,16764.0,712407.0,1.0
14506,03K,Indapamide,0202010P0,25963.0,712234.0,1.0
14507,09X,Indapamide,0202010P0,14449.0,705094.0,1.0
14508,05Q,Indapamide,0202010P0,18040.0,703101.0,1.0
14509,03F,Indapamide,0202010P0,24305.0,702281.0,1.0
14510,10K,Indapamide,0202010P0,14277.0,701642.0,1.0
14511,07J,Indapamide,0202010P0,24404.0,698997.0,1.0
14512,02E,Indapamide,0202010P0,17221.0,696604.0,1.0
